feature,label
1.8955576559546081,78
0.8227788279772952,78
1.3681474480151223,78
0.9262759924385833,78
1.8142722117202403,78
3.1989603024574897,78
2.1247637051039696,78
1.3043478260869357,78
1.824669187145556,78
0.41115311909262076,78
0.45746691871456235,78
1.1431947069943469,78
1.4366729678638848,78
0.8227788279772952,78
0.7003780718336792,78
0.8208884688090698,78
0.9432892249527427,78
1.6304347826086918,78
1.310964083175822,78
1.0954631379962088,78
1.9532136105860154,78
2.469754253308146,78
2.6791115311909195,78
2.6545368620037735,78
1.6602079395085099,78
2.1058601134215564,78
1.1266540642722305,78
0.9617202268430951,78
0.8724007561436657,78
0.5586011342155182,78
1.0349716446124795,78
0.7197542533081318,78
0.9999999999999822,78
2.1554820415878844,78
0.5269376181474428,78
0.76795841209832,78
2.215028355387524,78
0.7896975425330943,78
2.5453686200377987,78
0.7065217391303946,78
1.809546313799622,78
2.612476370510386,78
2.8558601134215422,78
0.7859168241966188,78
1.356332703213603,78
0.9565217391303946,78
0.7211720226843141,78
0.8648393194706863,78
0.8218336483931843,78
1.2830812854442364,78
2.29725897920601,78
0.6677693761814787,78
1.9106805293005529,78
0.2046313799621764,78
3.788752362948941,78
2.235822306238205,78
0.6843100189036129,78
1.2155009451795813,78
0.9924385633270312,78
1.8894139886578465,78
0.9891304347826129,78
1.1635160680529282,78
1.0297731568998074,78
1.0567107750472644,78
0.9886578449905272,78
1.3284499054820387,78
0.7920604914933804,78
1.3057655954631429,78
1.5633270321361081,78
1.2003780718336472,78
2.7655954631379807,78
0.4201323251418003,78
1.0231568998110028,78
1.5212665406427277,78
0.4517958412098366,78
0.8284499054820387,78
1.1446124763705186,78
0.2783553875236322,78
1.4499054820416006,78
1.564744801512294,78
1.914461247637064,78
2.813799621928162,78
1.4858223062381661,78
0.4536862003780797,78
1.8936672967863686,78
0.5080340264650118,78
0.4914933837429345,78
0.5028355387523433,78
1.8119092627599258,79
2.2192816635160604,79
0.4820415879017048,79
1.2911153119092766,79
0.6238185255198623,79
1.472117202268425,79
1.6710775047258863,79
0.9328922495273986,79
1.6838374291115166,79
3.1101134215501,79
0.790170132325148,79
0.8005671077504779,79
3.4706994328922356,79
1.2982041587901634,79
1.8757088846880698,79
2.19706994328919,79
0.07041587901702329,79
0.9272211720226977,79
0.6923440453686069,79
1.0075614366729653,79
0.0,79
1.4801512287334653,79
2.2670132325142056,79
2.0344990548204365,79
0.6006616257088879,79
0.8988657844990584,79
0.8818525519848563,79
0.8265595463138027,79
1.6507561436673157,79
1.7046313799621942,79
1.4621928166351843,79
